supermarket,unit_price,unit,names,date,category,own_brand,ASDA_price,Tesco_price,Sains_price
Morrisons,2.2,l,Innocent Apple Juice,20240112,drinks,False,2.2,3.15,3.3
Morrisons,2.0,l,Coca-Cola Original Taste,20240112,drinks,False,2.0,3.1285714285714286,3.2750000000000004
Morrisons,1.7,l,Coca-Cola Zero Sugar,20240112,drinks,False,3.0,2.275,2.6
Morrisons,16.7,kg,Walkers Roast Chicken Multipack Crisps,20240112,food_cupboard,False,13.3,13.0,11.0
Morrisons,4.2,kg,Walkers Ready Salted Multipack Crisps,20240112,food_cupboard,False,13.3,11.75,11.0
Morrisons,2.5,kg,Tilda Pure Basmati Rice,20240112,food_cupboard,False,4.0,4.375,3.95
Morrisons,26.6,kg,Sharwood's Medium Egg Noodles,20240112,food_cupboard,False,5.53,8.85,11.1
Morrisons,33.4,l,Colgate Total Advanced Deep Clean Toothpaste,20240112,health_products,False,66.7,59.35,18.4
Morrisons,10.0,l,Bombay Sapphire Gin & Tonic,20240112,drinks,False,10.0,9.6,9.2
Morrisons,3.2,l,Tiger Energy Drink,20240112,food_cupboard,False,2.6,2.6,2.8
Morrisons,2.5,l,Fanta Orange,20240112,drinks,False,3.4,2.24,2.08
Morrisons,17.19,kg,Quorn Vegan Chicken Free Slices,20240112,fresh_food,False,21.9,26.0,17.5
Morrisons,2.5,l,Monster Energy Drink Pacific Punch,20240112,drinks,False,3.6,2.9,2.5
Morrisons,15.0,kg,Loyd Grossman Tomato & Chilli Pasta Sauce,20240112,food_cupboard,False,6.8,7.15,5.7
Morrisons,3.6,l,Monster Energy Drink,20240112,drinks,False,2.4,3.25,2.8666666666666667
Morrisons,6.67,kg,Quorn Vegetarian Steak Strips,20240112,frozen,False,8.33,6.0,6.66
Morrisons,26.0,kg,Heinz Spring Vegetable Soup,20240112,food_cupboard,False,4.2,4.2,4.3
Morrisons,3.2,l,Pepsi Max Cherry No Sugar Cola Bottle,20240112,drinks,False,1.3,1.7666666666666668,3.5
Morrisons,0.25,unit,Soreen Malt Lunchbox Loaves,20240112,bakery,False,0.35,4.325,0.305
Morrisons,3.6,l,Monster Energy Zero Sugar,20240112,drinks,False,3.4,3.0,2.55
Morrisons,4.2,kg,Ambrosia Devon Custard,20240112,fresh_food,False,2.5,4.2,2.5
Morrisons,28.2,kg,Heinz Spaghetti Bolognese,20240112,food_cupboard,False,7.0,5.0,5.565
Morrisons,13.4,kg,Soreen Lift Bars Blueberry,20240112,bakery,False,0.38,14.6,0.56
Morrisons,5.87,kg,Quorn Vegetarian Chicken & Leek Family Pie,20240112,frozen,False,5.88,5.88,4.41
Morrisons,7.0,l,Lee Kum Kee Premium Light Soy Sauce,20240112,food_cupboard,False,9.3,7.3,4.6
Morrisons,12.2,kg,Goodfella's Gluten Free Margherita Pizza,20240112,free-from,False,12.2,11.43,11.43
Morrisons,0.5,l,Buxton Still Natural Mineral Water,20240112,drinks,False,1.4,0.7,0.5
Morrisons,5.7,l,Johnson's Soothing Vapour Bath,20240112,baby_products,False,8.8,8.8,7.5
Morrisons,0.7,l,Schweppes Lemonade,20240112,drinks,False,0.7,2.7,1.3
Morrisons,6.9,kg,Ginsters Chicken & Bacon Pasty,20240112,fresh_food,False,6.9,10.8,6.9
Morrisons,20.0,kg,Peperami Chorizo,20240112,fresh_food,False,22.5,30.0,20.0
Morrisons,1.9,l,Schweppes Slimline Tonic Water,20240112,drinks,False,1.7,2.45,3.1
Morrisons,10.9,kg,Dolmio Pasta Bake Carbonara Pasta Sauce,20240112,food_cupboard,False,3.6,5.2,5.2
Morrisons,3.3,kg,Heinz Broccoli & Stilton Soup,20240112,food_cupboard,False,4.2,4.2,4.3
Morrisons,2.2,l,Innocent Tropical Juice,20240112,fresh_food,False,2.2,3.15,3.3
Morrisons,1.6,l,Fruit Shoot Orange Kids Juice Drink,20240112,drinks,False,2.2,2.1333333333333333,2.275
Morrisons,1.4,l,Coca-Cola Cherry,20240112,drinks,False,3.7,1.7,2.85
Morrisons,1.4,l,San Pellegrino Sparkling Natural Mineral Water,20240112,drinks,False,1.4,1.866666666666667,1.3
Morrisons,7.1,kg,Morliny Frankfurters,20240112,food_cupboard,False,7.0,7.1,7.0
Morrisons,1.6,l,Fruit Shoot Apple Kids Juice Drink,20240112,drinks,False,2.2,2.2,1.6
Morrisons,5.6,l,Yakult Balance,20240112,drinks,False,7.1,7.1,7.2
Morrisons,3.33,kg,Bakers Meaty Meals Adult Dry Dog Food Chicken,20240112,pets,False,2.87,2.87,3.33
Morrisons,20.0,kg,Heinz Macaroni Cheese,20240112,food_cupboard,False,7.0,5.0,5.565
Morrisons,1.1,l,Pepsi Max Lime No Sugar Cola Cans,20240112,drinks,False,1.5,1.5,1.7
Morrisons,3.27,l,Shaken Udder Chocolush Milkshake,20240112,drinks,False,3.3,4.8,3.75
Morrisons,1.6,l,Fruit Shoot Summer Fruits Kids Juice Drink,20240112,drinks,False,2.2,2.35,2.05
Morrisons,3.0,l,Bundaberg Ginger Beer,20240112,drinks,False,3.2,4.05,3.3
Morrisons,366.7,l,Sudafed Blocked Nose Spray,20240112,health_products,False,333.3,320.0,320.0
Morrisons,3.8,l,Fanta Orange Zero,20240112,drinks,False,3.4,2.2,1.2999999999999998
Morrisons,7.8,l,Naked Strawberry & Banana Smoothie,20240112,fresh_food,False,4.0,5.1,2.7
Morrisons,1.5,l,Fanta Lemon,20240112,drinks,False,1.4,1.933333333333333,2.25
Morrisons,5.1,l,Red Bull Energy Drink,20240112,drinks,False,4.3,4.8,5.166666666666667
Morrisons,4.82,l,Shaken Udder Vanillalicious Milkshake,20240112,drinks,False,3.3,3.3,3.75
Morrisons,3.8,l,Fanta Fruit Twist,20240112,drinks,False,3.4,2.2,2.45
Morrisons,8.5,kg,Lurpak Slightly Salted Butter,20240112,fresh_food,False,10.75,10.75,10.75
Morrisons,13.0,l,Filippo Berio Mild & Light Olive Oil,20240112,food_cupboard,False,17.0,15.1,17.2
Morrisons,4.9,kg,Clover Spread,20240112,fresh_food,False,3.0,4.0,3.75
Morrisons,30.9,kg,Fullgreen Riced Cauliflower & Broccoli,20240112,food_cupboard,False,5.0,10.0,7.5
Morrisons,400.0,kg,Canescool Soothing Cream Gel,20240112,health_products,False,400.0,400.0,403.3
Morrisons,16.2,kg,Kellogg's Special K Oats & Honey Cereal,20240112,food_cupboard,False,7.8,7.9,6.0
Morrisons,8.5,kg,Lurpak Unsalted Butter,20240112,fresh_food,False,10.75,10.75,10.75
Morrisons,210.0,l,Durex Play Silicone Based Perfect Glide Lubricant Gel,20240112,health_products,False,215.0,215.0,160.0
Morrisons,6.0,kg,Yeo Valley Organic Strawberry Yogurt,20240112,fresh_food,False,4.3,5.7,5.0
Morrisons,2.8,kg,Dairylea Cheese Spread,20240112,fresh_food,False,10.93,11.725,10.89
Morrisons,8.8,kg,Arla Protein Chocolate Flavour Pudding,20240112,fresh_food,False,6.2,8.8,6.3
Morrisons,43.6,kg,Deliciously Ella Nutty Granola,20240112,food_cupboard,False,7.9,10.0,10.0
Morrisons,14.63,l,Barossa Ink Shiraz,20240112,drinks,False,146.63,14.63,14.63
Morrisons,2.2,l,Yakult Original,20240112,fresh_food,False,7.1,7.12,7.2
Morrisons,7.3,kg,Pukka Chicken & Bacon Slice,20240112,fresh_food,False,10.3,10.3,7.4
Morrisons,13.5,kg,Pukka Vegan Sausage Roll,20240112,fresh_food,False,13.5,13.5,9.61
Morrisons,7.3,kg,Pukka Pepperoni Pizza Slice,20240112,fresh_food,False,10.3,10.3,7.4
Morrisons,2.3,l,Tropicana Pure Orange & Mango Fruit Juice,20240112,fresh_food,False,2.3,2.7,4.3
Morrisons,10.0,l,Bulldog Skincare Original Shower Gel,20240112,health_products,False,10.0,10.7,10.0
Morrisons,66.0,l,Bulldog Sensitive Moisturiser,20240112,health_products,False,66.0,70.0,66.0
Morrisons,12.2,kg,Cadbury Dairy Milk Chocolate Bar,20240112,food_cupboard,False,12.3,12.3,12.46
Morrisons,1.5,kg,Walkers Cheese & Onion Multipack Crisps,20240112,food_cupboard,False,13.3,11.75,11.0
Morrisons,20.6,kg,Reese's Peanut Butter Creme Egg,20240112,food_cupboard,False,20.6,17.6,20.6
Morrisons,8.8,kg,Walkers Salt & Vinegar Multipack Crisps,20240112,food_cupboard,False,13.3,13.0,11.0
Morrisons,3.1,l,Schweppes Tonic Water,20240112,drinks,False,1.7,2.45,3.1
Morrisons,1.5,kg,Heinz Tomato Ketchup,20240112,food_cupboard,False,4.9,3.9,5.7333333333333325
Morrisons,13.75,kg,Vitalite Dairy Free Spread,20240112,fresh_food,False,3.4,4.0,3.0
Morrisons,5.0,kg,Heinz Spaghetti Hoops in Tomato Sauce,20240112,food_cupboard,False,4.39,3.35,1.88
Morrisons,4.7,kg,Cofresh London Mix,20240112,food_cupboard,False,4.6,3.0,4.0
Morrisons,7.5,kg,Batchelors Original Mushy Peas,20240112,food_cupboard,False,1.94,1.97,1.67
Morrisons,28.0,kg,Sudocrem Antiseptic Healing Cream,20240112,health_products,False,23.8,38.66666666666666,35.30000000000001
Morrisons,1.0,l,Dr Pepper Zero,20240112,drinks,False,3.4,2.2,1.2
Morrisons,5.8,kg,Dolmio Lasagne Creamy White Sauce,20240112,food_cupboard,False,3.7,4.55,4.6
Morrisons,1.9,kg,Heinz Vegetable Soup,20240112,food_cupboard,False,4.2,4.2,3.3
Morrisons,4.7,kg,Cofresh Gujarati Mix,20240112,food_cupboard,False,4.6,3.0,4.0
Morrisons,42.8,kg,Heinz Seriously Good Mayonnaise,20240112,food_cupboard,False,4.300000000000002,4.4,7.45
Morrisons,3.49,kg,Bakers Meaty Meals Adult Small Dry Dog Food Beef,20240112,pets,False,4.08,4.0,3.85
Morrisons,5.8,kg,Pukka Minced Beef & Onion Pie,20240112,fresh_food,False,7.0,2.0,9.3
Morrisons,15.3,kg,Heinz Chicken Noodle Soup,20240112,food_cupboard,False,4.2,4.2,2.5
Morrisons,4.36,kg,Loyd Grossman Tomato & Basil Pasta Sauce,20240112,food_cupboard,False,6.8,7.15,5.7
Morrisons,4.1,kg,Maggi Authentic Indian Tamarind Sauce,20240112,food_cupboard,False,5.3,5.3,5.3
Morrisons,2.7,l,Naked Blue Machine Super Smoothie,20240112,drinks,False,2.7,5.3,5.6999999999999975
Morrisons,1.0,l,Tango Orange Original Bottle,20240112,drinks,False,3.1,2.05,3.2
Morrisons,12.0,l,Kikkoman Tamari Gluten Free Soy Sauce,20240112,free-from,False,11.0,12.0,12.0
Morrisons,23.2,kg,Dolmio Lasagne Red Tomato Sauce,20240112,food_cupboard,False,3.7,3.6,4.35
Morrisons,3.49,kg,Bakers Meaty Meals Adult Dry Dog Food Beef,20240112,pets,False,4.08,2.87,3.33
Morrisons,5.0,kg,Walkers Classic Variety Multipack Crisps,20240112,food_cupboard,False,13.3,10.65,10.433333333333334
Morrisons,6.3,kg,Bisto Reduced Salt Gravy Granules,20240112,food_cupboard,False,14.7,13.7,11.6
Morrisons,8.2,l,Haagen-Dazs Belgian Chocolate Ice Cream,20240112,frozen,False,8.1,11.7,11.2
Morrisons,4.0,l,Jimmy's Iced Coffee Mocha,20240112,drinks,False,7.3,7.3,7.6
Morrisons,8.3,kg,Dolmio Pasta Bake Creamy Tomato Pasta Sauce,20240112,food_cupboard,False,3.5,5.0,5.0
Morrisons,15.0,kg,Heinz Lentil Soup,20240112,food_cupboard,False,4.2,4.2,4.3
Morrisons,11.0,kg,Heinz Seriously Good Light Mayonnaise,20240112,food_cupboard,False,4.2,4.9,6.4
Morrisons,22.6,kg,HP Brown Sauce,20240112,food_cupboard,False,6.5,5.8,9.0
Morrisons,9.3,kg,Schar Gluten Free Jaffa Cakes,20240112,free-from,False,9.3,9.3,14.0
Morrisons,26.6,kg,Heinz French Onion Soup,20240112,food_cupboard,False,4.2,4.2,4.3
Morrisons,3.2,l,Pepsi Max Lime No Sugar Cola Bottle,20240112,drinks,False,1.3,2.0,3.5
Morrisons,9.9,l,Lee Kum Kee Premium Dark Soy Sauce,20240112,food_cupboard,False,9.3,7.3,4.6
Morrisons,0.4,unit,Maltesers Cake Bars,20240112,bakery,False,0.4,0.46,0.45
Morrisons,14.6,kg,Heinz Spicy Parsnip Soup,20240112,food_cupboard,False,4.2,4.2,4.3
Morrisons,4.9,kg,Ambrosia Light Rice Pudding,20240112,food_cupboard,False,5.0,6.3,5.9
Morrisons,15.4,kg,Dr. Oetker Liquid Glucose,20240112,free-from,False,15.4,15.4,8.9
Morrisons,22.5,kg,Felix Goody Bag Cat Treats Original Mix,20240112,pets,False,20.0,18.33,20.5
Morrisons,10.0,kg,Rajah Chilli Powder,20240112,food_cupboard,False,7.5,5.0,4.5
Morrisons,0.7,l,Schweppes Slimline Lemonade,20240112,drinks,False,0.7,0.7,1.3
Morrisons,3.13,l,Black Sheep Ale,20240112,drinks,False,3.8,4.0,4.0
Morrisons,1.8,l,Ocean Spray Cranberry Classic Juice Drink,20240112,drinks,False,1.8,1.6,3.7
Morrisons,5.0,kg,Cofresh Chilli & Lemon Bombay Mix,20240112,food_cupboard,False,4.6,3.0,4.0
Morrisons,14.24,kg,Peperami Firestick,20240112,fresh_food,False,22.5,30.0,20.0
Morrisons,31.8,l,Cetaphil Gentle Skin Cleanser,20240112,health_products,False,42.4,46.6,28.6
Morrisons,6.5,kg,Bisto Chicken Gravy Granules,20240112,food_cupboard,False,8.9,13.566666666666668,11.066666666666668
Morrisons,6.0,l,Robinsons Crushed Lime & Mint Fruit Cordial,20240112,drinks,False,6.0,6.0,6.0
Morrisons,2.0,l,Relentless Raspberry Zero Energy Drink,20240112,drinks,False,2.5,2.5,2.4
Morrisons,13.0,kg,Prymat Chicken Seasoning,20240112,food_cupboard,False,13.0,13.0,13.3
Morrisons,23.5,kg,Properchips Barbecue Lentil Chips,20240112,health_products,False,27.1,50.0,20.200000000000006
Morrisons,8.5,l,Bottlegreen Elderflower Cordial,20240112,drinks,False,8.0,8.5,8.5
Morrisons,6.0,l,Robinsons Pressed Pear & Elderflower Fruit Cordial,20240112,drinks,False,6.0,6.0,6.0
Morrisons,10.7,kg,Heinz Lentil & Bacon Soup,20240112,food_cupboard,False,4.2,4.2,2.5
Morrisons,3.9,kg,Lyle's Golden Syrup,20240112,food_cupboard,False,3.4,4.45,4.333333333333333
Morrisons,4.0,l,Jimmy's Iced Coffee Original,20240112,fresh_food,False,7.3,7.3,7.6
Morrisons,17.4,kg,Rustlers All Day Breakfast Pancake Stack,20240112,fresh_food,False,13.95,14.34,15.5
Morrisons,5.8,kg,Blue Dragon Coconut Milk,20240112,food_cupboard,False,6.2,6.25,4.4
Morrisons,6.95,kg,Jordans Frusli Juicy Red Berry Chewy Cereal Bars,20240112,food_cupboard,False,6.4,11.1,12.8
Morrisons,31.7,l,Covonia Dry & Tickly Cough Linctus,20240112,health_products,False,30.0,26.65,25.0
Morrisons,17.7,kg,Dolmio Bolognese Chunky Mushroom Pasta Sauce,20240112,food_cupboard,False,3.5,5.0,3.5
Morrisons,2.4,l,Relentless Origin Energy Drink,20240112,drinks,False,2.05,2.25,2.2
Morrisons,50.0,kg,Cherry Blossom Shoe Polish Black,20240112,household,False,43.75,31.2,2.5
Morrisons,32.7,l,Benylin Dry & Tickly Cough Syrup,20240112,health_products,False,35.0,33.35,33.835
Morrisons,2.1,kg,Salaam Basmati Rice,20240112,food_cupboard,False,1.5,2.2,1.7
Morrisons,3.8,l,Coca-Cola Zero Sugar Cherry,20240112,drinks,False,1.3,2.15,3.5
Morrisons,9.5,kg,Pukka Vegan Chicken & Mushroom Pie,20240112,fresh_food,False,9.5,9.5,5.95
Morrisons,2.7,l,Naked Green Machine Super Smoothie,20240112,drinks,False,2.7,5.3,5.6999999999999975
Morrisons,22.67,l,Oust All Purpose Descaler,20240112,household,False,21.33,21.33,22.0
Morrisons,6.0,l,Sharwood's Fine Egg Noodles,20240112,food_cupboard,False,5.53,8.85,11.1
Morrisons,1.9,l,Schweppes Pink Soda,20240112,drinks,False,1.7,1.8,3.1
Morrisons,6.3,kg,Pip & Nut Smooth Peanut Butter,20240112,food_cupboard,False,6.3,10.3,6.7
Morrisons,5.0,kg,Bonne Maman Strawberry Conserve,20240112,food_cupboard,False,9.2,9.6,8.9
Morrisons,5.6,kg,Anchor Salted Butter,20240112,fresh_food,False,8.0,10.0,8.0
Morrisons,609.0,kg,Sterling Rolling Tobacco Essential,20240112,drinks,False,616.7,612.85,18.5
Morrisons,4.0,kg,Clover Light Spread,20240112,fresh_food,False,4.8,4.8,3.75
Morrisons,11.7,kg,Ginsters Peppered Steak Slice,20240112,fresh_food,False,11.5,11.5,11.5
Morrisons,5.4,kg,Pukka Steak Slice,20240112,fresh_food,False,10.3,10.3,7.4
Morrisons,11.7,kg,Ginsters Chicken & Mushroom Slice,20240112,fresh_food,False,11.5,11.5,11.5
Morrisons,2.0,kg,Onken Natural Set Yogurt,20240112,fresh_food,False,2.5,3.2,2.8
Morrisons,14.1,kg,Rustlers All Day Breakfast Sausage Muffin,20240112,fresh_food,False,8.06,11.94,9.7
Morrisons,2.2,l,Tropicana Pressed Apple Fruit Juice,20240112,fresh_food,False,2.8,2.7,2.2
Morrisons,2.56,l,Coors,20240112,drinks,False,2.53,2.455,2.52
Morrisons,108.3,l,Nizoral Anti-Dandruff Shampoo,20240112,health_products,False,116.7,116.7,119.2
Morrisons,10.3,kg,Princes Corned Beef,20240112,food_cupboard,False,12.5,12.166666666666664,11.933333333333332
Morrisons,3.0,unit,Mr Kipling Manor House Cake,20240112,bakery,False,2.75,8.5,8.46
Morrisons,4.5,unit,Cherry Blossom Shoe Care Brush Set,20240112,household,False,4.5,4.2,4.25
Morrisons,2.5,kg,Birds Eye Garden Peas,20240111,frozen,False,2.31,3.5266666666666664,3.616666666666666
Morrisons,12.2,kg,Cadbury Dairy Milk Chocolate Bar,20240111,food_cupboard,False,12.3,12.3,12.46
Morrisons,2.77,kg,McCain Crispy French Fries,20240111,frozen,False,3.56,3.315,3.315
Morrisons,3.0,kg,Vitalite Dairy Free Spread,20240111,free-from,False,3.4,4.0,3.0
Morrisons,14.7,kg,Walkers Cheese & Onion Multipack Crisps,20240111,food_cupboard,False,13.3,11.75,11.0
Morrisons,20.6,kg,Reese's Peanut Butter Creme Egg,20240111,food_cupboard,False,20.6,17.6,20.6
Morrisons,14.7,kg,Walkers Ready Salted Multipack Crisps,20240111,food_cupboard,False,13.3,11.75,11.0
Morrisons,1.0,l,Coca-Cola Zero Sugar,20240111,drinks,False,3.0,2.2750000000000004,2.6
Morrisons,0.7,kg,Elephant Atta Medium Chapatti Flour,20240111,food_cupboard,False,1.67,0.97,1.0
Morrisons,1.0,l,Pepsi Max Cherry No Sugar Cola Bottle,20240111,drinks,False,3.1,1.7666666666666668,3.5
Morrisons,3.1,l,Schweppes Slimline Tonic Water,20240111,drinks,False,1.7,2.45,3.1
Morrisons,65.8,kg,Kiddylicious Veggie Straws,20240111,baby_products,False,58.3,64.58500000000001,58.63333333333333
Morrisons,7.2,kg,Arla Protein Strawberry Yogurt,20240111,fresh_food,False,5.5,6.2,5.5
Morrisons,1.4,kg,Laila Basmati Rice,20240111,food_cupboard,False,1.35,2.3,2.1666666666666665
Morrisons,11.3,kg,Cadbury Dairy Milk Caramel Chocolate Bar,20240111,food_cupboard,False,11.2,10.8,11.2
Morrisons,1.3,l,Schweppes Lemonade,20240111,drinks,False,0.7,2.7,1.3
Morrisons,14.7,kg,Walkers Salt & Vinegar Multipack Crisps,20240111,food_cupboard,False,13.3,13.0,11.0
Morrisons,4.2,kg,Heinz Oxtail Soup,20240111,food_cupboard,False,4.2,4.2,2.5
Morrisons,14.7,kg,Walkers Prawn Cocktail Multipack Crisps,20240111,food_cupboard,False,13.3,13.0,11.0
Morrisons,3.1,l,Schweppes Tonic Water,20240111,drinks,False,1.7,2.45,3.1
Morrisons,7.2,kg,Arla Protein Blueberry Yogurt,20240111,fresh_food,False,5.5,6.2,6.3
Morrisons,20.3,kg,Cadbury Caramilk Golden Caramel Chocolate Bar,20240111,food_cupboard,False,15.0,13.633333333333333,15.0
Morrisons,2.67,kg,Batchelors Original Mushy Peas,20240111,food_cupboard,False,1.94,1.97,1.67
Morrisons,2.6,kg,Tilda Pure Basmati Rice,20240111,food_cupboard,False,4.0,4.375,3.95
Morrisons,5.0,kg,Heinz Tomato Ketchup,20240111,food_cupboard,False,4.9,3.9,5.7333333333333325
Morrisons,4.2,kg,Heinz Vegetable Soup,20240111,food_cupboard,False,4.2,4.2,3.3
Morrisons,5.3,kg,Dolmio Lasagne Creamy White Sauce,20240111,food_cupboard,False,3.7,4.55,4.6
Morrisons,22.6,kg,Quaker Oat So Simple Golden Syrup Porridge Pot,20240111,food_cupboard,False,22.6,22.8,16.7
Morrisons,4.7,kg,Cofresh Gujarati Mix,20240111,food_cupboard,False,4.6,3.0,4.0
Morrisons,28.0,kg,Sudocrem Antiseptic Healing Cream,20240111,health_products,False,23.8,38.66666666666666,35.30000000000001
Morrisons,14.7,kg,Walkers Roast Chicken Multipack Crisps,20240111,food_cupboard,False,13.3,13.0,11.0
Morrisons,5.8,kg,Pukka Minced Beef & Onion Pie,20240111,fresh_food,False,9.3,2.0,9.3
Morrisons,3.49,kg,Bakers Meaty Meals Adult Small Dry Dog Food Beef,20240111,pets,False,4.08,4.0,3.85
Morrisons,12.9,kg,Quaker Oat So Simple Original Porridge Sachets,20240111,food_cupboard,False,13.0,13.0,10.0
Morrisons,4.7,kg,Cofresh London Mix,20240111,food_cupboard,False,4.6,3.0,4.0
Morrisons,3.9,kg,Heinz Seriously Good Mayonnaise,20240111,food_cupboard,False,4.300000000000002,4.4,6.466666666666666
Morrisons,4.2,kg,Heinz Chicken Noodle Soup,20240111,food_cupboard,False,4.2,4.2,2.5
Morrisons,4.2,kg,Heinz Minestrone Soup,20240111,food_cupboard,False,4.2,4.2,4.3
Morrisons,8.5,kg,Loyd Grossman Tomato & Basil Pasta Sauce,20240111,food_cupboard,False,4.3,7.15,5.7
Morrisons,33.4,l,Colgate Total Advanced Deep Clean Toothpaste,20240111,health_products,False,66.7,59.35,18.4
Morrisons,5.53,kg,Sharwood's Medium Egg Noodles,20240111,food_cupboard,False,5.53,8.85,11.1
Morrisons,6.3,kg,Ambrosia Devon Custard,20240111,food_cupboard,False,2.5,4.2,2.5
Morrisons,8.2,l,Haagen-Dazs Vanilla Ice Cream,20240111,frozen,False,11.2,11.7,11.2
Morrisons,8.2,l,Haagen-Dazs Salted Caramel Ice Cream,20240111,frozen,False,11.2,11.7,11.2
Morrisons,3.49,kg,Bakers Meaty Meals Adult Dry Dog Food Beef,20240111,pets,False,4.08,2.87,3.33
Morrisons,5.0,kg,Dolmio Lasagne Red Tomato Sauce,20240111,food_cupboard,False,3.7,3.6,4.35
Morrisons,10.5,kg,Bisto Reduced Salt Gravy Granules,20240111,food_cupboard,False,14.7,13.7,11.6
Morrisons,12.0,l,Kikkoman Tamari Gluten Free Soy Sauce,20240111,free-from,False,11.0,12.0,12.0
Morrisons,10.5,kg,Walkers Classic Variety Multipack Crisps,20240111,food_cupboard,False,13.3,10.65,10.433333333333334
Morrisons,8.2,l,Haagen-Dazs Belgian Chocolate Ice Cream,20240111,frozen,False,11.2,11.7,11.2
Morrisons,9.1,kg,Maynards Bassetts Wine Gums,20240111,food_cupboard,False,7.6,9.1,8.5
Morrisons,9.1,kg,Maynards Bassetts Jelly Babies,20240111,food_cupboard,False,7.6,9.1,9.1
Morrisons,4.2,kg,Heinz Lentil Soup,20240111,food_cupboard,False,4.2,4.2,4.3
Morrisons,3.49,kg,Bakers Meaty Meals Adult Dry Dog Food Chicken,20240111,pets,False,2.87,2.87,3.33
Morrisons,11.1,kg,Cadbury Dairy Milk Whole Nut Chocolate Bar,20240111,food_cupboard,False,11.2,11.1,11.2
Morrisons,15.0,kg,Quorn Vegan Chicken Free Slices,20240111,fresh_food,False,21.9,26.0,17.5
Morrisons,3.7,kg,Heinz Seriously Good Light Mayonnaise,20240111,food_cupboard,False,4.2,4.9,6.4
Morrisons,9.3,kg,Schar Gluten Free Jaffa Cakes,20240111,free-from,False,9.3,9.3,14.0
Morrisons,23.5,kg,Properchips Barbecue Lentil Chips,20240111,free-from,False,27.1,50.0,20.200000000000006
Morrisons,10.0,l,Bombay Sapphire Gin & Tonic,20240111,drinks,False,10.0,9.6,9.2
Morrisons,8.5,kg,Loyd Grossman Tomato & Chilli Pasta Sauce,20240111,food_cupboard,False,6.8,7.15,5.7
Morrisons,2.2,l,Innocent Apple Juice,20240111,fresh_food,False,2.2,3.15,3.3
Morrisons,4.2,kg,Heinz French Onion Soup,20240111,food_cupboard,False,4.2,4.2,4.3
Morrisons,4.2,kg,Heinz Spring Vegetable Soup,20240111,food_cupboard,False,4.2,4.2,4.3
Morrisons,0.25,unit,Soreen Malt Lunchbox Loaves,20240111,bakery,False,0.25,4.325,0.305
Morrisons,13.4,kg,Soreen Lift Bars Blueberry,20240111,bakery,False,0.38,14.6,0.56
Morrisons,5.87,kg,Quorn Vegetarian Chicken & Leek Family Pie,20240111,frozen,False,5.88,5.88,4.41
Morrisons,14.8,kg,M&M's Milk Chocolate Bites Pouch Bag,20240111,food_cupboard,False,12.0,11.9,13.2
Morrisons,6.5,kg,Swizzels Luscious Lollies,20240111,food_cupboard,False,6.5,5.7,7.1
Morrisons,9.9,l,Lee Kum Kee Premium Dark Soy Sauce,20240111,food_cupboard,False,9.3,7.3,4.6
Morrisons,28.7,kg,Quaker Oat So Simple Original Porridge Pot,20240111,food_cupboard,False,28.7,28.9,21.1
Morrisons,4.2,kg,Heinz Spicy Parsnip Soup,20240111,food_cupboard,False,4.2,4.2,4.3
Morrisons,7.0,l,Lee Kum Kee Premium Light Soy Sauce,20240111,food_cupboard,False,9.3,7.3,4.6
Morrisons,15.4,kg,Dr. Oetker Liquid Glucose,20240111,free-from,False,15.4,15.4,8.9
Morrisons,5.7,l,Johnson's Soothing Vapour Bath,20240111,baby_products,False,8.8,8.8,7.5
Morrisons,22.5,kg,Felix Goody Bag Cat Treats Seaside Mix,20240111,pets,False,19.0,15.415,20.5
Morrisons,6.9,kg,Ginsters Chicken & Bacon Pasty,20240111,fresh_food,False,6.9,10.8,6.9
Morrisons,5.2,kg,Dolmio Pasta Bake Carbonara Pasta Sauce,20240111,food_cupboard,False,3.6,5.2,5.2
Morrisons,22.5,kg,Felix Goody Bag Cat Treats Original Mix,20240111,pets,False,19.0,18.33,20.5
Morrisons,10.0,kg,Rajah Chilli Powder,20240111,food_cupboard,False,9.0,5.0,4.5
Morrisons,3.13,l,Black Sheep Ale,20240111,drinks,False,3.8,4.0,4.0
Morrisons,5.0,kg,Cofresh Chilli & Lemon Bombay Mix,20240111,food_cupboard,False,4.6,3.0,4.0
Morrisons,22.5,kg,Felix Goody Bag Cat Treats Mixed Grill,20240111,pets,False,20.0,18.33,22.5
Morrisons,20.0,kg,Peperami Chorizo,20240111,fresh_food,False,22.5,30.0,20.0
Morrisons,73.0,kg,Savlon Antiseptic Cream,20240111,health_products,False,45.5,42.0,57.65
Morrisons,10.5,kg,Walkers Meaty Variety Multipack Crisps,20240111,food_cupboard,False,10.5,10.5,9.8
Morrisons,3.74,kg,Birds Eye Petits Pois,20240111,frozen,False,4.59,3.8,4.125
Morrisons,2.8,kg,Lyle's Golden Syrup,20240111,food_cupboard,False,3.4,4.45,4.333333333333333
Morrisons,10.5,kg,Bisto Chicken Gravy Granules,20240111,food_cupboard,False,14.7,13.566666666666668,11.066666666666668
Morrisons,31.8,l,Cetaphil Gentle Skin Cleanser,20240111,health_products,False,42.4,46.6,28.6
Morrisons,2.7,l,Naked Green Machine Super Smoothie,20240111,fresh_food,False,2.7,5.3,5.6999999999999975
